timestamp,forecast_time,temperature,feels_like,temp_min,temp_max,pressure,humidity,weather_main,weather_description,cloud_coverage,wind_speed,wind_deg,visibility
2024-12-13T18:23:03.354418,2024-12-17 15:00:00,284.97,282.83,284.97,284.97,1018,24,Clear,clear sky,0,2.08,352,10000
2024-12-13T18:23:03.354418,2024-12-17 18:00:00,283.91,281.69,283.91,283.91,1019,25,Clear,clear sky,0,2.14,11,10000
2024-12-13T18:23:03.354418,2024-12-17 21:00:00,283.24,280.93,283.24,283.24,1018,24,Clear,clear sky,4,1.8,9,10000
2024-12-13T18:23:03.354418,2024-12-18 00:00:00,283.33,280.98,283.33,283.33,1017,22,Clouds,scattered clouds,44,2.05,342,10000
2024-12-13T18:23:03.354418,2024-12-18 03:00:00,283.99,281.65,283.99,283.99,1018,20,Clouds,overcast clouds,100,1.84,345,10000
2024-12-13T18:23:03.354418,2024-12-18 06:00:00,289.91,288.01,289.91,289.91,1016,14,Clouds,overcast clouds,100,1.95,302,10000
2024-12-13T18:23:03.354418,2024-12-18 09:00:00,291.67,289.97,291.67,291.67,1013,15,Clouds,overcast clouds,100,2.54,297,10000
2024-12-13T18:23:03.354418,2024-12-18 12:00:00,287.36,285.44,287.36,287.36,1013,23,Clouds,overcast clouds,100,1.91,305,10000
2024-12-13T22:20:53.106488,2024-12-13 18:00:00,286.38,284.93,283.61,286.38,1020,45,Clouds,broken clouds,68,2.55,351,10000
2024-12-13T22:20:53.106488,2024-12-13 21:00:00,285.16,283.38,282.71,285.16,1020,37,Clouds,scattered clouds,46,2.6,346,10000
2024-12-13T22:20:53.106488,2024-12-14 00:00:00,283.41,281.22,281.93,283.41,1019,28,Clouds,few clouds,23,2.18,345,10000
2024-12-13T22:20:53.106488,2024-12-14 03:00:00,282.71,281.54,282.71,282.71,1021,18,Clouds,scattered clouds,40,2.37,350,10000
2024-12-13T22:20:53.106488,2024-12-14 06:00:00,290.46,288.53,290.46,290.46,1020,11,Clouds,broken clouds,69,2.46,311,10000
2024-12-13T22:20:53.106488,2024-12-14 09:00:00,292.81,291.12,292.81,292.81,1017,11,Clouds,broken clouds,77,3.02,316,10000
2024-12-13T22:20:53.106488,2024-12-14 12:00:00,287.8,285.76,287.8,287.8,1017,17,Clouds,overcast clouds,89,2.28,312,10000
2024-12-13T22:20:53.106488,2024-12-14 15:00:00,285.3,283.04,285.3,285.3,1019,18,Clouds,scattered clouds,44,2.02,346,10000
2024-12-13T22:20:53.106488,2024-12-14 18:00:00,284.51,282.17,284.51,284.51,1019,18,Clouds,broken clouds,61,1.79,357,10000
2024-12-13T22:20:53.106488,2024-12-14 21:00:00,284.65,282.27,284.65,284.65,1018,16,Clouds,overcast clouds,100,1.73,344,10000
2024-12-13T22:20:53.106488,2024-12-15 00:00:00,284.14,281.71,284.14,284.14,1017,16,Clouds,overcast clouds,100,1.72,342,10000
2024-12-13T22:20:53.106488,2024-12-15 03:00:00,285.15,282.9,285.15,285.15,1018,19,Clouds,overcast clouds,100,1.6,349,10000
2024-12-13T22:20:53.106488,2024-12-15 06:00:00,290.73,288.94,290.73,290.73,1020,15,Clouds,overcast clouds,100,0.97,266,10000
2024-12-13T22:20:53.106488,2024-12-15 09:00:00,292.66,291.03,292.66,292.66,1017,14,Clouds,overcast clouds,100,1.35,202,10000
2024-12-13T22:20:53.106488,2024-12-15 12:00:00,287.38,285.35,287.38,287.38,1017,19,Clouds,overcast clouds,100,1.09,161,10000
2024-12-13T22:20:53.106488,2024-12-15 15:00:00,285.53,283.35,285.53,285.53,1019,20,Clouds,overcast clouds,100,2.26,65,10000
2024-12-13T22:20:53.106488,2024-12-15 18:00:00,284.59,282.36,284.59,284.59,1019,22,Clouds,broken clouds,69,2.47,53,10000
2024-12-13T22:20:53.106488,2024-12-15 21:00:00,284.37,282.1,284.37,284.37,1018,21,Clouds,overcast clouds,100,2.27,56,10000
2024-12-13T22:20:53.106488,2024-12-16 00:00:00,283.64,281.29,283.64,283.64,1018,21,Clouds,overcast clouds,100,1.53,6,10000
2024-12-13T22:20:53.106488,2024-12-16 03:00:00,284.42,282.15,284.42,284.42,1019,21,Clouds,overcast clouds,100,1.27,14,10000
2024-12-13T22:20:53.106488,2024-12-16 06:00:00,290.93,289.16,290.93,290.93,1019,15,Clouds,overcast clouds,99,1.38,244,10000
2024-12-13T22:20:53.106488,2024-12-16 09:00:00,293.07,291.43,293.07,293.07,1016,12,Clouds,few clouds,11,1.77,198,10000
2024-12-13T22:20:53.106488,2024-12-16 12:00:00,287.82,285.79,287.82,287.82,1015,17,Clear,clear sky,5,1.28,183,10000
2024-12-13T22:20:53.106488,2024-12-16 15:00:00,285.58,283.37,285.58,285.58,1017,19,Clear,clear sky,0,2.1,75,10000
2024-12-13T22:20:53.106488,2024-12-16 18:00:00,284.73,282.49,284.73,284.73,1017,21,Clear,clear sky,0,2.97,68,10000
2024-12-13T22:20:53.106488,2024-12-16 21:00:00,283.85,281.55,283.85,283.85,1017,22,Clear,clear sky,0,2.7,66,10000
2024-12-13T22:20:53.106488,2024-12-17 00:00:00,283.02,281.83,283.02,283.02,1016,22,Clear,clear sky,0,2.48,62,10000
2024-12-13T22:20:53.106488,2024-12-17 03:00:00,283.71,281.4,283.71,283.71,1017,22,Clear,clear sky,0,1.96,49,10000
2024-12-13T22:20:53.106488,2024-12-17 06:00:00,289.79,287.88,289.79,289.79,1018,14,Clouds,scattered clouds,37,0.87,268,10000
2024-12-13T22:20:53.106488,2024-12-17 09:00:00,291.8,290.03,291.8,291.8,1016,12,Clouds,overcast clouds,93,1.67,266,10000
2024-12-13T22:20:53.106488,2024-12-17 12:00:00,287.25,285.26,287.25,287.25,1016,21,Clouds,broken clouds,54,1.94,297,10000
2024-12-13T22:20:53.106488,2024-12-17 15:00:00,284.97,282.83,284.97,284.97,1018,24,Clear,clear sky,0,2.08,352,10000
2024-12-13T22:20:53.106488,2024-12-17 18:00:00,283.91,281.69,283.91,283.91,1019,25,Clear,clear sky,0,2.14,11,10000
2024-12-13T22:20:53.106488,2024-12-17 21:00:00,283.24,280.93,283.24,283.24,1018,24,Clear,clear sky,4,1.8,9,10000
2024-12-13T22:20:53.106488,2024-12-18 00:00:00,283.33,280.98,283.33,283.33,1017,22,Clouds,scattered clouds,44,2.05,342,10000
2024-12-13T22:20:53.106488,2024-12-18 03:00:00,283.99,281.65,283.99,283.99,1018,20,Clouds,overcast clouds,100,1.84,345,10000
2024-12-13T22:20:53.106488,2024-12-18 06:00:00,289.91,288.01,289.91,289.91,1016,14,Clouds,overcast clouds,100,1.95,302,10000
2024-12-13T22:20:53.106488,2024-12-18 09:00:00,291.67,289.97,291.67,291.67,1013,15,Clouds,overcast clouds,100,2.54,297,10000
2024-12-13T22:20:53.106488,2024-12-18 12:00:00,287.36,285.44,287.36,287.36,1013,23,Clouds,overcast clouds,100,1.91,305,10000
2024-12-13T22:20:53.106488,2024-12-18 15:00:00,284.67,282.56,284.67,284.67,1014,26,Clouds,broken clouds,74,1.92,347,10000
2024-12-13T23:55:05.308454,2024-12-13 21:00:00,282.98,281.63,282.85,282.98,1020,47,Clouds,scattered clouds,46,2.72,346,10000
2024-12-13T23:55:05.308454,2024-12-14 00:00:00,282.37,281.22,282.03,282.37,1019,33,Clouds,few clouds,24,2.27,340,10000
2024-12-13T23:55:05.308454,2024-12-14 03:00:00,282.75,281.58,282.75,282.75,1020,18,Clouds,broken clouds,74,2.39,351,10000
2024-12-13T23:55:05.308454,2024-12-14 06:00:00,290.32,288.38,290.32,290.32,1019,11,Clouds,overcast clouds,87,2.47,315,10000
2024-12-13T23:55:05.308454,2024-12-14 09:00:00,292.39,290.66,292.39,292.39,1017,11,Clouds,overcast clouds,98,3.05,320,10000
2024-12-13T23:55:05.308454,2024-12-14 12:00:00,287.86,285.83,287.86,287.86,1017,17,Clouds,overcast clouds,99,2.28,314,10000
2024-12-13T23:55:05.308454,2024-12-14 15:00:00,285.24,282.97,285.24,285.24,1019,18,Clouds,overcast clouds,91,2.0,347,10000
2024-12-13T23:55:05.308454,2024-12-14 18:00:00,284.5,282.16,284.5,284.5,1019,18,Clouds,broken clouds,77,1.72,2,10000
2024-12-13T23:55:05.308454,2024-12-14 21:00:00,284.21,281.82,284.21,284.21,1017,17,Clouds,overcast clouds,100,1.6,350,10000
2024-12-13T23:55:05.308454,2024-12-15 00:00:00,283.9,281.47,283.9,283.9,1017,17,Clouds,overcast clouds,100,1.79,345,10000
2024-12-13T23:55:05.308454,2024-12-15 03:00:00,284.97,282.7,284.97,284.97,1018,19,Clouds,overcast clouds,100,1.46,352,10000
2024-12-13T23:55:05.308454,2024-12-15 06:00:00,290.67,288.87,290.67,290.67,1019,15,Clouds,overcast clouds,100,0.9,264,10000
2024-12-13T23:55:05.308454,2024-12-15 09:00:00,292.76,291.12,292.76,292.76,1017,13,Clouds,overcast clouds,100,1.32,216,10000
2024-12-13T23:55:05.308454,2024-12-15 12:00:00,287.53,285.52,287.53,287.53,1017,19,Clouds,overcast clouds,100,0.92,176,10000
2024-12-13T23:55:05.308454,2024-12-15 15:00:00,285.66,283.49,285.66,285.66,1019,20,Clouds,overcast clouds,100,2.19,72,10000
2024-12-13T23:55:05.308454,2024-12-15 18:00:00,284.6,282.4,284.6,284.6,1019,23,Clouds,broken clouds,69,2.87,62,10000
2024-12-13T23:55:05.308454,2024-12-15 21:00:00,284.09,281.81,284.09,284.09,1018,22,Clouds,overcast clouds,100,2.07,48,10000
2024-12-13T23:55:05.308454,2024-12-16 00:00:00,283.77,281.44,283.77,283.77,1018,21,Clouds,overcast clouds,100,1.5,34,10000
2024-12-13T23:55:05.308454,2024-12-16 03:00:00,284.41,282.14,284.41,284.41,1019,21,Clouds,overcast clouds,100,1.15,19,10000
2024-12-13T23:55:05.308454,2024-12-16 06:00:00,290.74,288.92,290.74,290.74,1019,14,Clouds,overcast clouds,90,1.09,248,10000
2024-12-13T23:55:05.308454,2024-12-16 09:00:00,292.79,291.1,292.79,292.79,1016,11,Clear,clear sky,0,1.98,186,10000
2024-12-13T23:55:05.308454,2024-12-16 12:00:00,287.64,285.59,287.64,287.64,1015,17,Clear,clear sky,0,1.2,193,10000
2024-12-13T23:55:05.308454,2024-12-16 15:00:00,285.43,283.21,285.43,285.43,1017,19,Clear,clear sky,0,1.99,63,10000
2024-12-13T23:55:05.308454,2024-12-16 18:00:00,284.53,282.27,284.53,284.53,1018,21,Clear,clear sky,0,2.79,65,10000
2024-12-13T23:55:05.308454,2024-12-16 21:00:00,283.64,281.29,283.64,283.64,1017,21,Clear,clear sky,0,2.5,58,10000
2024-12-13T23:55:05.308454,2024-12-17 00:00:00,282.91,281.78,282.91,282.91,1016,21,Clear,clear sky,0,2.37,56,10000
2024-12-13T23:55:05.308454,2024-12-17 03:00:00,283.51,281.18,283.51,283.51,1018,22,Clear,clear sky,0,1.53,43,10000
2024-12-13T23:55:05.308454,2024-12-17 06:00:00,289.7,287.8,289.7,289.7,1019,15,Clouds,scattered clouds,26,1.45,295,10000
2024-12-13T23:55:05.308454,2024-12-17 09:00:00,291.67,289.94,291.67,291.67,1016,14,Clouds,overcast clouds,87,2.61,285,10000
2024-12-13T23:55:05.308454,2024-12-17 12:00:00,287.29,285.31,287.29,287.29,1016,21,Clouds,scattered clouds,49,1.77,304,10000
2024-12-13T23:55:05.308454,2024-12-17 15:00:00,284.83,282.68,284.83,284.83,1019,24,Clear,clear sky,0,1.96,1,10000
2024-12-13T23:55:05.308454,2024-12-17 18:00:00,283.9,281.66,283.9,283.9,1019,24,Clear,clear sky,0,1.84,19,10000
2024-12-13T23:55:05.308454,2024-12-17 21:00:00,283.12,282.53,283.12,283.12,1019,23,Clear,clear sky,5,1.74,356,10000
2024-12-13T23:55:05.308454,2024-12-18 00:00:00,282.78,281.82,282.78,282.78,1018,21,Clouds,scattered clouds,33,2.11,347,10000
2024-12-13T23:55:05.308454,2024-12-18 03:00:00,283.85,281.47,283.85,283.85,1018,19,Clouds,overcast clouds,100,1.84,345,10000
2024-12-13T23:55:05.308454,2024-12-18 06:00:00,290.0,288.13,290.0,290.0,1017,15,Clouds,overcast clouds,100,2.31,314,10000
2024-12-13T23:55:05.308454,2024-12-18 09:00:00,291.75,290.06,291.75,291.75,1014,15,Clouds,overcast clouds,100,2.66,301,10000
2024-12-13T23:55:05.308454,2024-12-18 12:00:00,287.68,285.79,287.68,287.68,1013,23,Clouds,overcast clouds,100,1.88,309,10000
2024-12-13T23:55:05.308454,2024-12-18 15:00:00,284.85,282.75,284.85,284.85,1014,26,Clouds,overcast clouds,100,1.89,356,10000
2024-12-13T23:55:05.308454,2024-12-18 18:00:00,283.74,281.53,283.74,283.74,1014,26,Clouds,broken clouds,51,1.76,12,10000
2024-12-14T00:00:05.786637,2024-12-13 21:00:00,282.98,281.63,282.85,282.98,1020,47,Clouds,scattered clouds,46,2.72,346,10000
2024-12-14T00:00:05.786637,2024-12-14 00:00:00,282.37,281.22,282.03,282.37,1019,33,Clouds,few clouds,24,2.27,340,10000
2024-12-14T00:00:05.786637,2024-12-14 03:00:00,282.75,281.58,282.75,282.75,1020,18,Clouds,broken clouds,74,2.39,351,10000
2024-12-14T00:00:05.786637,2024-12-14 06:00:00,290.32,288.38,290.32,290.32,1019,11,Clouds,overcast clouds,87,2.47,315,10000
2024-12-14T00:00:05.786637,2024-12-14 09:00:00,292.39,290.66,292.39,292.39,1017,11,Clouds,overcast clouds,98,3.05,320,10000
2024-12-14T00:00:05.786637,2024-12-14 12:00:00,287.86,285.83,287.86,287.86,1017,17,Clouds,overcast clouds,99,2.28,314,10000
2024-12-14T00:00:05.786637,2024-12-14 15:00:00,285.24,282.97,285.24,285.24,1019,18,Clouds,overcast clouds,91,2.0,347,10000
2024-12-14T00:00:05.786637,2024-12-14 18:00:00,284.5,282.16,284.5,284.5,1019,18,Clouds,broken clouds,77,1.72,2,10000
2024-12-14T00:00:05.786637,2024-12-14 21:00:00,284.21,281.82,284.21,284.21,1017,17,Clouds,overcast clouds,100,1.6,350,10000
2024-12-14T00:00:05.786637,2024-12-15 00:00:00,283.9,281.47,283.9,283.9,1017,17,Clouds,overcast clouds,100,1.79,345,10000
2024-12-14T00:00:05.786637,2024-12-15 03:00:00,284.97,282.7,284.97,284.97,1018,19,Clouds,overcast clouds,100,1.46,352,10000
2024-12-14T00:00:05.786637,2024-12-15 06:00:00,290.67,288.87,290.67,290.67,1019,15,Clouds,overcast clouds,100,0.9,264,10000
2024-12-14T00:00:05.786637,2024-12-15 09:00:00,292.76,291.12,292.76,292.76,1017,13,Clouds,overcast clouds,100,1.32,216,10000
2024-12-14T00:00:05.786637,2024-12-15 12:00:00,287.53,285.52,287.53,287.53,1017,19,Clouds,overcast clouds,100,0.92,176,10000
2024-12-14T00:00:05.786637,2024-12-15 15:00:00,285.66,283.49,285.66,285.66,1019,20,Clouds,overcast clouds,100,2.19,72,10000
2024-12-14T00:00:05.786637,2024-12-15 18:00:00,284.6,282.4,284.6,284.6,1019,23,Clouds,broken clouds,69,2.87,62,10000
2024-12-14T00:00:05.786637,2024-12-15 21:00:00,284.09,281.81,284.09,284.09,1018,22,Clouds,overcast clouds,100,2.07,48,10000
2024-12-14T00:00:05.786637,2024-12-16 00:00:00,283.77,281.44,283.77,283.77,1018,21,Clouds,overcast clouds,100,1.5,34,10000
2024-12-14T00:00:05.786637,2024-12-16 03:00:00,284.41,282.14,284.41,284.41,1019,21,Clouds,overcast clouds,100,1.15,19,10000
2024-12-14T00:00:05.786637,2024-12-16 06:00:00,290.74,288.92,290.74,290.74,1019,14,Clouds,overcast clouds,90,1.09,248,10000
2024-12-14T00:00:05.786637,2024-12-16 09:00:00,292.79,291.1,292.79,292.79,1016,11,Clear,clear sky,0,1.98,186,10000
2024-12-14T00:00:05.786637,2024-12-16 12:00:00,287.64,285.59,287.64,287.64,1015,17,Clear,clear sky,0,1.2,193,10000
2024-12-14T00:00:05.786637,2024-12-16 15:00:00,285.43,283.21,285.43,285.43,1017,19,Clear,clear sky,0,1.99,63,10000
2024-12-14T00:00:05.786637,2024-12-16 18:00:00,284.53,282.27,284.53,284.53,1018,21,Clear,clear sky,0,2.79,65,10000
2024-12-14T00:00:05.786637,2024-12-16 21:00:00,283.64,281.29,283.64,283.64,1017,21,Clear,clear sky,0,2.5,58,10000
2024-12-14T00:00:05.786637,2024-12-17 00:00:00,282.91,281.78,282.91,282.91,1016,21,Clear,clear sky,0,2.37,56,10000
2024-12-14T00:00:05.786637,2024-12-17 03:00:00,283.51,281.18,283.51,283.51,1018,22,Clear,clear sky,0,1.53,43,10000
2024-12-14T00:00:05.786637,2024-12-17 06:00:00,289.7,287.8,289.7,289.7,1019,15,Clouds,scattered clouds,26,1.45,295,10000
2024-12-14T00:00:05.786637,2024-12-17 09:00:00,291.67,289.94,291.67,291.67,1016,14,Clouds,overcast clouds,87,2.61,285,10000
2024-12-14T00:00:05.786637,2024-12-17 12:00:00,287.29,285.31,287.29,287.29,1016,21,Clouds,scattered clouds,49,1.77,304,10000
2024-12-14T00:00:05.786637,2024-12-17 15:00:00,284.83,282.68,284.83,284.83,1019,24,Clear,clear sky,0,1.96,1,10000
2024-12-14T00:00:05.786637,2024-12-17 18:00:00,283.9,281.66,283.9,283.9,1019,24,Clear,clear sky,0,1.84,19,10000
2024-12-14T00:00:05.786637,2024-12-17 21:00:00,283.12,282.53,283.12,283.12,1019,23,Clear,clear sky,5,1.74,356,10000
2024-12-14T00:00:05.786637,2024-12-18 00:00:00,282.78,281.82,282.78,282.78,1018,21,Clouds,scattered clouds,33,2.11,347,10000
2024-12-14T00:00:05.786637,2024-12-18 03:00:00,283.85,281.47,283.85,283.85,1018,19,Clouds,overcast clouds,100,1.84,345,10000
2024-12-14T00:00:05.786637,2024-12-18 06:00:00,290.0,288.13,290.0,290.0,1017,15,Clouds,overcast clouds,100,2.31,314,10000
2024-12-14T00:00:05.786637,2024-12-18 09:00:00,291.75,290.06,291.75,291.75,1014,15,Clouds,overcast clouds,100,2.66,301,10000
2024-12-14T00:00:05.786637,2024-12-18 12:00:00,287.68,285.79,287.68,287.68,1013,23,Clouds,overcast clouds,100,1.88,309,10000
2024-12-14T00:00:05.786637,2024-12-18 15:00:00,284.85,282.75,284.85,284.85,1014,26,Clouds,overcast clouds,100,1.89,356,10000
2024-12-14T00:00:05.786637,2024-12-18 18:00:00,283.74,281.53,283.74,283.74,1014,26,Clouds,broken clouds,51,1.76,12,10000
2024-12-14T00:06:45.202775,2024-12-13 21:00:00,282.98,281.63,282.85,282.98,1020,47,Clouds,scattered clouds,46,2.72,346,10000
2024-12-14T00:06:45.202775,2024-12-14 00:00:00,282.37,281.22,282.03,282.37,1019,33,Clouds,few clouds,24,2.27,340,10000
2024-12-14T00:06:45.202775,2024-12-14 03:00:00,282.75,281.58,282.75,282.75,1020,18,Clouds,broken clouds,74,2.39,351,10000
2024-12-14T00:06:45.202775,2024-12-14 06:00:00,290.32,288.38,290.32,290.32,1019,11,Clouds,overcast clouds,87,2.47,315,10000
2024-12-14T00:06:45.202775,2024-12-14 09:00:00,292.39,290.66,292.39,292.39,1017,11,Clouds,overcast clouds,98,3.05,320,10000
2024-12-14T00:06:45.202775,2024-12-14 12:00:00,287.86,285.83,287.86,287.86,1017,17,Clouds,overcast clouds,99,2.28,314,10000
2024-12-14T00:06:45.202775,2024-12-14 15:00:00,285.24,282.97,285.24,285.24,1019,18,Clouds,overcast clouds,91,2.0,347,10000
2024-12-14T00:06:45.202775,2024-12-14 18:00:00,284.5,282.16,284.5,284.5,1019,18,Clouds,broken clouds,77,1.72,2,10000
2024-12-14T00:06:45.202775,2024-12-14 21:00:00,284.21,281.82,284.21,284.21,1017,17,Clouds,overcast clouds,100,1.6,350,10000
2024-12-14T00:06:45.202775,2024-12-15 00:00:00,283.9,281.47,283.9,283.9,1017,17,Clouds,overcast clouds,100,1.79,345,10000
2024-12-14T00:06:45.202775,2024-12-15 03:00:00,284.97,282.7,284.97,284.97,1018,19,Clouds,overcast clouds,100,1.46,352,10000
2024-12-14T00:06:45.202775,2024-12-15 06:00:00,290.67,288.87,290.67,290.67,1019,15,Clouds,overcast clouds,100,0.9,264,10000
2024-12-14T00:06:45.202775,2024-12-15 09:00:00,292.76,291.12,292.76,292.76,1017,13,Clouds,overcast clouds,100,1.32,216,10000
2024-12-14T00:06:45.202775,2024-12-15 12:00:00,287.53,285.52,287.53,287.53,1017,19,Clouds,overcast clouds,100,0.92,176,10000
2024-12-14T00:06:45.202775,2024-12-15 15:00:00,285.66,283.49,285.66,285.66,1019,20,Clouds,overcast clouds,100,2.19,72,10000
2024-12-14T00:06:45.202775,2024-12-15 18:00:00,284.6,282.4,284.6,284.6,1019,23,Clouds,broken clouds,69,2.87,62,10000
2024-12-14T00:06:45.202775,2024-12-15 21:00:00,284.09,281.81,284.09,284.09,1018,22,Clouds,overcast clouds,100,2.07,48,10000
2024-12-14T00:06:45.202775,2024-12-16 00:00:00,283.77,281.44,283.77,283.77,1018,21,Clouds,overcast clouds,100,1.5,34,10000
2024-12-14T00:06:45.202775,2024-12-16 03:00:00,284.41,282.14,284.41,284.41,1019,21,Clouds,overcast clouds,100,1.15,19,10000
2024-12-14T00:06:45.202775,2024-12-16 06:00:00,290.74,288.92,290.74,290.74,1019,14,Clouds,overcast clouds,90,1.09,248,10000
2024-12-14T00:06:45.202775,2024-12-16 09:00:00,292.79,291.1,292.79,292.79,1016,11,Clear,clear sky,0,1.98,186,10000
2024-12-14T00:06:45.202775,2024-12-16 12:00:00,287.64,285.59,287.64,287.64,1015,17,Clear,clear sky,0,1.2,193,10000
2024-12-14T00:06:45.202775,2024-12-16 15:00:00,285.43,283.21,285.43,285.43,1017,19,Clear,clear sky,0,1.99,63,10000
2024-12-14T00:06:45.202775,2024-12-16 18:00:00,284.53,282.27,284.53,284.53,1018,21,Clear,clear sky,0,2.79,65,10000
2024-12-14T00:06:45.202775,2024-12-16 21:00:00,283.64,281.29,283.64,283.64,1017,21,Clear,clear sky,0,2.5,58,10000
2024-12-14T00:06:45.202775,2024-12-17 00:00:00,282.91,281.78,282.91,282.91,1016,21,Clear,clear sky,0,2.37,56,10000
2024-12-14T00:06:45.202775,2024-12-17 03:00:00,283.51,281.18,283.51,283.51,1018,22,Clear,clear sky,0,1.53,43,10000
2024-12-14T00:06:45.202775,2024-12-17 06:00:00,289.7,287.8,289.7,289.7,1019,15,Clouds,scattered clouds,26,1.45,295,10000
2024-12-14T00:06:45.202775,2024-12-17 09:00:00,291.67,289.94,291.67,291.67,1016,14,Clouds,overcast clouds,87,2.61,285,10000
2024-12-14T00:06:45.202775,2024-12-17 12:00:00,287.29,285.31,287.29,287.29,1016,21,Clouds,scattered clouds,49,1.77,304,10000
2024-12-14T00:06:45.202775,2024-12-17 15:00:00,284.83,282.68,284.83,284.83,1019,24,Clear,clear sky,0,1.96,1,10000
2024-12-14T00:06:45.202775,2024-12-17 18:00:00,283.9,281.66,283.9,283.9,1019,24,Clear,clear sky,0,1.84,19,10000
2024-12-14T00:06:45.202775,2024-12-17 21:00:00,283.12,282.53,283.12,283.12,1019,23,Clear,clear sky,5,1.74,356,10000
2024-12-14T00:06:45.202775,2024-12-18 00:00:00,282.78,281.82,282.78,282.78,1018,21,Clouds,scattered clouds,33,2.11,347,10000
2024-12-14T00:06:45.202775,2024-12-18 03:00:00,283.85,281.47,283.85,283.85,1018,19,Clouds,overcast clouds,100,1.84,345,10000
2024-12-14T00:06:45.202775,2024-12-18 06:00:00,290.0,288.13,290.0,290.0,1017,15,Clouds,overcast clouds,100,2.31,314,10000
2024-12-14T00:06:45.202775,2024-12-18 09:00:00,291.75,290.06,291.75,291.75,1014,15,Clouds,overcast clouds,100,2.66,301,10000
2024-12-14T00:06:45.202775,2024-12-18 12:00:00,287.68,285.79,287.68,287.68,1013,23,Clouds,overcast clouds,100,1.88,309,10000
2024-12-14T00:06:45.202775,2024-12-18 15:00:00,284.85,282.75,284.85,284.85,1014,26,Clouds,overcast clouds,100,1.89,356,10000
2024-12-14T00:06:45.202775,2024-12-18 18:00:00,283.74,281.53,283.74,283.74,1014,26,Clouds,broken clouds,51,1.76,12,10000
2024-12-14T03:14:35.820693,2024-12-14 00:00:00,280.86,279.44,280.86,282.03,1019,52,Clear,clear sky,0,2.27,340,10000
2024-12-14T03:14:35.820693,2024-12-14 03:00:00,281.92,280.6,281.92,282.75,1020,35,Clouds,scattered clouds,49,2.39,351,10000
2024-12-14T03:14:35.820693,2024-12-14 06:00:00,290.32,288.38,290.32,290.32,1019,11,Clouds,overcast clouds,87,2.47,315,10000
2024-12-14T03:14:35.820693,2024-12-14 09:00:00,292.39,290.66,292.39,292.39,1017,11,Clouds,overcast clouds,98,3.05,320,10000
2024-12-14T03:14:35.820693,2024-12-14 12:00:00,287.86,285.83,287.86,287.86,1017,17,Clouds,overcast clouds,99,2.28,314,10000
2024-12-14T03:14:35.820693,2024-12-14 15:00:00,285.24,282.97,285.24,285.24,1019,18,Clouds,overcast clouds,91,2.0,347,10000
2024-12-14T03:14:35.820693,2024-12-14 18:00:00,284.5,282.16,284.5,284.5,1019,18,Clouds,broken clouds,77,1.72,2,10000
2024-12-14T03:14:35.820693,2024-12-14 21:00:00,284.21,281.82,284.21,284.21,1017,17,Clouds,overcast clouds,100,1.6,350,10000
2024-12-14T03:14:35.820693,2024-12-15 00:00:00,283.9,281.47,283.9,283.9,1017,17,Clouds,overcast clouds,100,1.79,345,10000
2024-12-14T03:14:35.820693,2024-12-15 03:00:00,284.97,282.7,284.97,284.97,1018,19,Clouds,overcast clouds,100,1.46,352,10000
2024-12-14T03:14:35.820693,2024-12-15 06:00:00,290.67,288.87,290.67,290.67,1019,15,Clouds,overcast clouds,100,0.9,264,10000
2024-12-14T03:14:35.820693,2024-12-15 09:00:00,292.76,291.12,292.76,292.76,1017,13,Clouds,overcast clouds,100,1.32,216,10000
2024-12-14T03:14:35.820693,2024-12-15 12:00:00,287.53,285.52,287.53,287.53,1017,19,Clouds,overcast clouds,100,0.92,176,10000
2024-12-14T03:14:35.820693,2024-12-15 15:00:00,285.66,283.49,285.66,285.66,1019,20,Clouds,overcast clouds,100,2.19,72,10000
2024-12-14T03:14:35.820693,2024-12-15 18:00:00,284.6,282.4,284.6,284.6,1019,23,Clouds,broken clouds,69,2.87,62,10000
2024-12-14T03:14:35.820693,2024-12-15 21:00:00,284.09,281.81,284.09,284.09,1018,22,Clouds,overcast clouds,100,2.07,48,10000
2024-12-14T03:14:35.820693,2024-12-16 00:00:00,283.77,281.44,283.77,283.77,1018,21,Clouds,overcast clouds,100,1.5,34,10000
2024-12-14T03:14:35.820693,2024-12-16 03:00:00,284.41,282.14,284.41,284.41,1019,21,Clouds,overcast clouds,100,1.15,19,10000
2024-12-14T03:14:35.820693,2024-12-16 06:00:00,290.74,288.92,290.74,290.74,1019,14,Clouds,overcast clouds,90,1.09,248,10000
2024-12-14T03:14:35.820693,2024-12-16 09:00:00,292.79,291.1,292.79,292.79,1016,11,Clear,clear sky,0,1.98,186,10000
2024-12-14T03:14:35.820693,2024-12-16 12:00:00,287.64,285.59,287.64,287.64,1015,17,Clear,clear sky,0,1.2,193,10000
2024-12-14T03:14:35.820693,2024-12-16 15:00:00,285.43,283.21,285.43,285.43,1017,19,Clear,clear sky,0,1.99,63,10000
2024-12-14T03:14:35.820693,2024-12-16 18:00:00,284.53,282.27,284.53,284.53,1018,21,Clear,clear sky,0,2.79,65,10000
2024-12-14T03:14:35.820693,2024-12-16 21:00:00,283.64,281.29,283.64,283.64,1017,21,Clear,clear sky,0,2.5,58,10000
2024-12-14T03:14:35.820693,2024-12-17 00:00:00,282.91,281.78,282.91,282.91,1016,21,Clear,clear sky,0,2.37,56,10000
